wavelength,cool_giant,solar_dwarf,a_star,hot_star
2289.06986050173,3.23009748027303e-12,0.0144425525904166,0.457542708040191,0.321164482817367
2293.49431151064,6.44912218527823e-12,0.0131548871491577,0.44147735283586,0.315122192816868
2297.92731436285,5.30926079312999e-12,0.0131455926391557,0.436075171442142,0.310990250676844
2302.36888558786,2.36554120268082e-12,0.0138009345772486,0.43616768626119,0.307782704200914
2306.81904174715,7.81165331893241e-12,0.0142724551590849,0.434007876507613,0.303818305300558
2311.27779943417,2.41327582455094e-11,0.0144483667548422,0.428468378587486,0.298803062201219
2315.74517527448,3.40243363474263e-11,0.0145674220901967,0.423116030260062,0.294479501567842
2320.22118592576,1.96030882169309e-11,0.0146208578791966,0.419786259957992,0.292756731150145
2324.70584807789,4.73997896368579e-12,0.0146238796140822,0.415661139219511,0.29095339629561
2329.19917845301,1.2654362246926e-11,0.014357837004461,0.403292052069703,0.285608155447285
2333.70119380558,2.34045058557579e-11,0.013939677050428,0.388986909308568,0.279868773190071
2338.21191092243,2.18514666563478e-11,0.0125669355042537,0.370425576082118,0.276413033512753
2342.73134662287,1.44757552794401e-11,0.0109015735850026,0.352164202299523,0.274282865329787
2347.25951775868,8.27293251794241e-12,0.0112084389157057,0.360008712730774,0.274340744292241
2351.79644121425,3.72196337608587e-12,0.0134872474125185,0.393509931393746,0.276443309320228
